Drug_ID,Drug,Y,log_Y,ratio,log_ratio
CHEMBL2206790,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,95.43,4.558392994429163,20.88183807439828,3.0388797895230506
CHEMBL1459588,CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,98.29,4.587922292578538,57.4795321637429,4.051428922063973
CHEMBL1916543,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,72.45,4.282896668766692,2.6297640653357535,0.966894133167768
CHEMBL521407,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4Cl)c3c2)CC1,98.21,4.587108043169683,54.865921787709304,4.004892423317016
CHEMBL1807851,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,75.12,4.319086834900007,3.0192926045016084,1.105022567029029
CHEMBL2335893,COCCC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,98.17,4.58670066970443,53.64480874316945,3.9823847028511015
CHEMBL1824037,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc([N+](=O)[O-])cc54)CC3)nc2N1,75.12,4.319086834900007,3.0192926045016084,1.105022567029029
CHEMBL2158822,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,82.05,4.4073288175361,4.571030640668523,1.5197387026018119
CHEMBL2331843,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,79.55,4.376385754783795,3.889975550122249,1.358402872294985
CHEMBL216981,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,98.21,4.587108043169683,54.865921787709304,4.004892423317016
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,99.31,4.598246270915268,143.92753623188455,4.969309952306102
CHEMBL481220,CC(C)Oc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,98.29,4.587922292578538,57.4795321637429,4.051428922063973
CHEMBL514670,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,98.4,4.589040804058207,61.50000000000022,4.119037174812476
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,14.23,2.655352412101761,0.1659088259298123,-1.7963168829005691
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,71.53,4.270116942120293,2.5124692658939236,0.9212660408303464
CHEMBL539163,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,98.21,4.587108043169683,54.865921787709304,4.004892423317016
CHEMBL1778628,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,98.61,4.591172676344238,70.94244604316543,4.261868929201637
CHEMBL1940832,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,71.53,4.270116942120293,2.5124692658939236,0.9212660408303464
